URL,Course,Degree,University,Tuition Fee,City,Country,Duration
https://www.bachelorsportal.com/studies/180731/nuclear-medicine-technology.html?ref=search_card,Nuclear Medicine TechnologyNuclear Medicine TechnologyManipal Academy of Higher Education,N/A,Provided by university,"880,488 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/428483/biomedical-sciences-undergraduate-foundation-programme.html?ref=search_card,Biomedical Sciences - Undergraduate Foundation ProgrammeBiomedical Sciences - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/320017/graphic-design.html?ref=search_card,Graphic DesignGraphic DesignUniversity of Canterbury,N/A,Provided by university,"3,351,731 NPR / year",Christchurch,New Zealand,4 years
https://www.bachelorsportal.com/studies/473362/interior-design-and-build.html?ref=search_card,Interior Design and BuildInterior Design and BuildManipal Academy of Higher Education,N/A,Provided by university,"1,123,548 NPR / year",Manipal,India,3 years
https://www.bachelorsportal.com/studies/304921/digital-entrepreneurship.html?ref=search_card,Digital EntrepreneurshipGBSB Global Business School,N/A,,"2,414,194 NPR / year",Birkirkara,Malta,3 years
https://www.bachelorsportal.com/studies/256379/global-logistics-and-maritime-management.html?ref=search_card,Global Logistics and Maritime ManagementGlobal Logistics and Maritime ManagementUniversity of Tasmania,N/A,Provided by university,"3,750,223 NPR / year",Launceston,Australia,3 years
https://www.bachelorsportal.com/studies/457059/global-hospitality-management.html?ref=search_card,Global Hospitality Management (Marbella Campus)Global Hospitality Management (Marbella Campus)Les Roches,N/A,,"7,704,578 NPR / year",Marbella,Spain,4 years
https://www.bachelorsportal.com/studies/427538/film-television-and-digital-production-undergraduate-foundation-programme.html?ref=search_card,"Film, Television and Digital Production - Undergraduate Foundation ProgrammeFilm, Television and Digital Production - Undergraduate Foundation ProgrammeRoyal Holloway University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/364492/cybersecurity.html?ref=search_card,CybersecurityCybersecurityUniversity of Idaho,N/A,,"4,501,598 NPR / year",Moscow,United States,4 years
https://www.bachelorsportal.com/studies/492444/computer-science-and-business-systems.html?ref=search_card,Computer Science and Business SystemsAmity University Noida,N/A,,"1,047,772 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/320019/photography.html?ref=search_card,PhotographyPhotographyUniversity of Canterbury,N/A,Provided by university,"3,499,283 NPR / year",Christchurch,New Zealand,4 years
https://www.bachelorsportal.com/studies/490096/history-and-language-undergraduate-foundation-programme.html?ref=search_card,"History and Language (French, German, Italian, Japanese, Korean, Spanish) - Undergraduate Foundation ProgrammeHistory and Language (French, German, Italian, Japanese, Korean, Spanish) - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/286264/media-communications.html?ref=search_card,Media CommunicationsMedia CommunicationsHumber Polytechnic,N/A,Provided by university,"2,162,085 NPR / year",Toronto,Canada,2 years
https://www.bachelorsportal.com/studies/320004/electrical-and-electronic-engineering.html?ref=search_card,Electrical and Electronic Engineering (Hons)Electrical and Electronic Engineering (Hons)University of Canterbury,N/A,Provided by university,"4,106,368 NPR / year",Christchurch,New Zealand,4 years
https://www.bachelorsportal.com/studies/427530/digital-media-culture-and-technology-undergraduate-foundation-programme.html?ref=search_card,Digital Media Culture and Technology - Undergraduate Foundation ProgrammeDigital Media Culture and Technology - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/473352/human-centered-design.html?ref=search_card,Human Centered DesignHuman Centered DesignManipal Academy of Higher Education,N/A,Provided by university,"1,855,449 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/452595/law-with-business-university-of-london-international-foundation-programme.html?ref=search_card,Law with Business - University of London International Foundation ProgrammeLaw with Business - University of London International Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/102924/classics.html?ref=search_card,ClassicsClassicsUniversity of Canterbury,N/A,Provided by university,"3,018,548 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/427546/politics-undergraduate-foundation-programme.html?ref=search_card,Politics - Undergraduate Foundation ProgrammePolitics - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/490469/international-relations-3-continent.html?ref=search_card,International Relations (Honours) - 3 ContinentAmity University Noida,N/A,,"679,377 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/455295/psychological-wellbeing.html?ref=search_card,Psychological WellbeingPsychological WellbeingUniversity of Canterbury,N/A,Provided by university,"3,575,872 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/342747/computer-programming.html?ref=search_card,Computer ProgrammingComputer ProgrammingSeneca Polytechnic,N/A,,"2,001,818 NPR / year",Toronto,Canada,2 years
https://www.bachelorsportal.com/studies/78677/politics-and-international-relations.html?ref=search_card,Politics and International RelationsPolitics and International RelationsSOAS University of London,N/A,Provided by university,"4,574,838 NPR / year",London,United Kingdom,3 years
https://www.bachelorsportal.com/studies/492506/german.html?ref=search_card,German (Honours - Honours with Research)Amity University Noida,N/A,,"224,864 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/181102/nursing.html?ref=search_card,NursingNursingManipal Academy of Higher Education,N/A,Provided by university,"778,457 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/102896/cinema-studies.html?ref=search_card,Cinema StudiesCinema StudiesUniversity of Canterbury,Master,Provided by university,"3,018,548 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/256379/global-logistics-and-maritime-management.html?ref=search_card,Global Logistics and Maritime ManagementGlobal Logistics and Maritime ManagementUniversity of Tasmania,N/A,Provided by university,"3,750,223 NPR / year",Launceston,Australia,3 years
https://www.bachelorsportal.com/studies/243049/information-technology.html?ref=search_card,Information TechnologyInformation TechnologyVictoria University,N/A,Provided by university,"3,620,905 NPR / year",Melbourne,Australia,3 years
https://www.bachelorsportal.com/studies/492368/zoology.html?ref=search_card,Zoology (Honours)Amity University Noida,N/A,,"330,120 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/427538/film-television-and-digital-production-undergraduate-foundation-programme.html?ref=search_card,"Film, Television and Digital Production - Undergraduate Foundation ProgrammeFilm, Television and Digital Production - Undergraduate Foundation ProgrammeRoyal Holloway University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/493283/international-relations-with-research.html?ref=search_card,International Relations with Research (Honours)Amity University Noida,N/A,,"344,473 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/491863/artificial-intelligence-and-data-science-with-research.html?ref=search_card,Artificial Intelligence and Data Science with Research (Honours)Amity University Noida,N/A,,"602,828 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/474396/design.html?ref=search_card,Design (Interior Design)Design (Interior Design)Manipal Academy of Higher Education,N/A,Provided by university,"759,563 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/493287/journalism-and-mass-communication-with-research.html?ref=search_card,Journalism and Mass Communication with Research (Honours)Amity University Noida,N/A,,"765,495 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/427625/social-sciences-undergraduate-foundation-programme.html?ref=search_card,Social Sciences - Undergraduate Foundation ProgrammeSocial Sciences - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/390750/hnd-in-digital-technologies.html?ref=search_card,HND in Digital Technologies (Cyber Security)Global Business Studies Dubai,N/A,,"1,646,362 NPR / year",Dubai,United Arab Emirates,2 years
https://www.bachelorsportal.com/studies/70119/undergraduate-foundation-programme-humanities-and-social-sciences.html?ref=search_card,"Undergraduate Foundation Programme - Humanities and Social SciencesUndergraduate Foundation Programme - Humanities and Social SciencesBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/482338/smart-cities-and-real-estate.html?ref=search_card,Smart Cities and Real Estate (Online)GBSB Global Business School,N/A,,"1,545,779 NPR / year",Barcelona,Spain,3 years
https://www.bachelorsportal.com/studies/97396/retail-management.html?ref=search_card,Retail Management (Hons)Retail Management (Hons)Toronto Metropolitan University,N/A,Provided by university,"4,600,995 NPR / year",Toronto,Canada,4 years
https://www.bachelorsportal.com/studies/490062/environment-and-sustainability-undergraduate-foundation-programme.html?ref=search_card,"Environment and Sustainability - Undergraduate Foundation ProgrammeEnvironment and Sustainability - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/180766/interior-design.html?ref=search_card,Interior DesignInterior DesignManipal Academy of Higher Education,N/A,,"838,920 NPR / year",Dubai,United Arab Emirates,4 years
https://www.bachelorsportal.com/studies/422322/veterinary-medicine-undergraduate-foundation-programme.html?ref=search_card,Veterinary Medicine - Undergraduate Foundation ProgrammeVeterinary Medicine - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491749/clinical-dental-technology-medicine-undergraduate-foundation-programme.html?ref=search_card,Clinical Dental Technology - Medicine Undergraduate Foundation ProgrammeClinical Dental Technology - Medicine Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"5,791,060 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/427541/history-politics-and-international-relations-undergraduate-foundation-programme.html?ref=search_card,"History, Politics and International Relations - Undergraduate Foundation ProgrammeHistory, Politics and International Relations - Undergraduate Foundation ProgrammeRoyal Holloway University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/473349/business-services-and-systems-design.html?ref=search_card,Business Services and Systems DesignBusiness Services and Systems DesignManipal Academy of Higher Education,N/A,Provided by university,"1,855,449 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/452560/computer-science-with-industrial-experience-undergraduate-foundation-programme.html?ref=search_card,Computer Science with Industrial Experience - Undergraduate Foundation ProgrammeComputer Science with Industrial Experience - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491755/advanced-therapeutic-technologies-medicine-undergraduate-foundation-programme.html?ref=search_card,Advanced Therapeutic Technologies - Medicine Undergraduate Foundation ProgrammeAdvanced Therapeutic Technologies - Medicine Undergraduate Foundation ProgrammeRoyal College of Surgeons in Ireland,N/A,,"5,791,060 NPR / full",Dublin,Ireland,9 months
https://www.bachelorsportal.com/studies/455172/digital-product-design.html?ref=search_card,Digital Product DesignDigital Product DesignUniversity of Canterbury,N/A,Provided by university,"3,906,458 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/426719/business-and-management-undergraduate-foundation-programme.html?ref=search_card,Business and Management (Year in Business) - Undergraduate Foundation ProgrammeBusiness and Management (Year in Business) - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/48731/law.html?ref=search_card,Law (Hons)Law (Hons)Bangor University,N/A,Provided by university,"3,600,659 NPR / year",Bangor,United Kingdom,3 years
https://www.bachelorsportal.com/studies/292110/digital-marketing.html?ref=search_card,Digital MarketingGBSB Global Business School,N/A,,"2,414,194 NPR / year",Barcelona,Spain,3 years
https://www.bachelorsportal.com/studies/452553/astrophysics-undergraduate-foundation-programme.html?ref=search_card,Astrophysics - Undergraduate Foundation ProgrammeAstrophysics - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/492483/business-economics.html?ref=search_card,Business Economics (Honours - Honours with Research)Amity University Noida,N/A,,"502,356 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/466156/accounting-and-finance.html?ref=search_card,(Hons) Accounting and Finance(Hons) Accounting and FinanceUniversity of York,N/A,Provided by university,"6,471,185 NPR / year",York,United Kingdom,3 years
https://www.bachelorsportal.com/studies/491815/actuarial-science.html?ref=search_card,Actuarial ScienceAmity University Noida,N/A,,"330,120 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/452666/politics-with-business-management-undergraduate-foundation-programme.html?ref=search_card,Politics with Business Management - Undergraduate Foundation ProgrammePolitics with Business Management - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452662/politics-undergraduate-foundation-programme.html?ref=search_card,Politics - Undergraduate Foundation ProgrammePolitics - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/306662/business-administration-international-business-management.html?ref=search_card,Business Administration (Honours) - International Business ManagementBusiness Administration (Honours) - International Business ManagementConestoga College,N/A,,"1,651,818 NPR / year",Kitchener,Canada,4 years
https://www.bachelorsportal.com/studies/455304/sport.html?ref=search_card,SportSportUniversity of Canterbury,N/A,Provided by university,"3,093,839 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/422322/veterinary-medicine-undergraduate-foundation-programme.html?ref=search_card,Veterinary Medicine - Undergraduate Foundation ProgrammeVeterinary Medicine - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/476476/international-business-and-technology.html?ref=search_card,International Business and TechnologyAthens University of Economics and Business,N/A,,"1,042,098 NPR / year",Athens,Greece,4 years
https://www.bachelorsportal.com/studies/455189/mathematical-sciences-education.html?ref=search_card,Mathematical Sciences EducationMathematical Sciences EducationUniversity of Canterbury,N/A,Provided by university,"3,728,184 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/463650/double-major.html?ref=search_card,"Double Major (Sociology, History, Economics, Political Science)Double Major (Sociology, History, Economics, Political Science)Manipal Academy of Higher Education",N/A,Provided by university,"838,920 NPR / year",Bangalore,India,4 years
https://www.bachelorsportal.com/studies/491860/agriculture-with-research.html?ref=search_card,Agriculture with Research (Honours)Amity University Noida,N/A,,"330,120 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/492492/film-television-and-web-series.html?ref=search_card,"Film, Television and Web SeriesAmity University Noida",N/A,,"401,885 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/426715/economics-with-political-studies-undergraduate-foundation-programme.html?ref=search_card,Economics with Political Studies - Undergraduate Foundation ProgrammeEconomics with Political Studies - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/492472/applied-psychology.html?ref=search_card,Applied Psychology (Honours)Amity University Noida,N/A,,"550,200 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/452586/computer-science-and-artificial-intelligence-undergraduate-foundation-programme.html?ref=search_card,Computer Science and Artificial Intelligence - Undergraduate Foundation ProgrammeComputer Science and Artificial Intelligence - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/426719/business-and-management-undergraduate-foundation-programme.html?ref=search_card,Business and Management (Year in Business) - Undergraduate Foundation ProgrammeBusiness and Management (Year in Business) - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/492331/life-sciences.html?ref=search_card,Life Sciences (Honours)Amity University Noida,N/A,,"330,120 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/462679/family-business-management.html?ref=search_card,Family Business ManagementFamily Business ManagementManipal Academy of Higher Education,N/A,Provided by university,"856,454 NPR / year",Manipal,India,3 years
https://www.bachelorsportal.com/studies/103532/innovation-and-entrepreneurship.html?ref=search_card,Innovation and EntrepreneurshipInnovation and EntrepreneurshipUniversity of Canterbury,N/A,Provided by university,"3,281,633 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/180749/audiology-and-speech-language-pathology.html?ref=search_card,Audiology and Speech Language PathologyAudiology and Speech Language PathologyManipal Academy of Higher Education,N/A,Provided by university,"846,478 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/455307/sustainable-business-enterprise-and-economics.html?ref=search_card,"Sustainable Business, Enterprise and EconomicsSustainable Business, Enterprise and EconomicsUniversity of Canterbury",N/A,Provided by university,"3,146,196 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/426757/management-with-corporate-responsibility-undergraduate-foundation-programme.html?ref=search_card,Management with Corporate Responsibility (Year in Business) - Undergraduate Foundation ProgrammeManagement with Corporate Responsibility (Year in Business) - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/351504/business-management.html?ref=search_card,Business Management (Hons)Business Management (Hons)Kingston University,N/A,Provided by university,"3,700,678 NPR / year",London,United Kingdom,3 years
https://www.bachelorsportal.com/studies/495012/international-foundation-year.html?ref=search_card,International Foundation YearAsian Institute of Hospitality and Management (AIHM),N/A,,"1,786,935 NPR / year",Bangkok,Thailand,1 year
https://www.bachelorsportal.com/studies/452666/politics-with-business-management-undergraduate-foundation-programme.html?ref=search_card,Politics with Business Management - Undergraduate Foundation ProgrammePolitics with Business Management - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/483130/international-studies.html?ref=search_card,International StudiesThe University of Sydney,N/A,Provided by university,"5,431,357 NPR / year",Sydney,Australia,3 years
https://www.bachelorsportal.com/studies/490099/liberal-arts-undergraduate-foundation-programme.html?ref=search_card,"Liberal Arts - Undergraduate Foundation ProgrammeLiberal Arts - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/292226/finance-and-fintech.html?ref=search_card,Finance and Fintech (Online)GBSB Global Business School,N/A,,"1,545,779 NPR / year",Barcelona,Spain,3 years
https://www.bachelorsportal.com/studies/421366/physics-with-astrophysics-undergraduate-foundation-programme.html?ref=search_card,Physics with Astrophysics - Undergraduate Foundation ProgrammePhysics with Astrophysics - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452562/computer-science-with-management-undergraduate-foundation-programme.html?ref=search_card,Computer Science with Management (ITMB) - Undergraduate Foundation ProgrammeComputer Science with Management (ITMB) - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/490092/finance-undergraduate-foundation-programme.html?ref=search_card,"Finance - Undergraduate Foundation ProgrammeFinance - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491727/international-journalism-undergraduate-foundation-programme.html?ref=search_card,International Journalism - Undergraduate Foundation ProgrammeInternational Journalism - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,498,641 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/429026/management-with-accounting-international-year-one.html?ref=search_card,Management with Accounting (Year in Business) - International Year OneManagement with Accounting (Year in Business) - International Year OneRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/474529/computer-science-engineering.html?ref=search_card,Computer Science EngineeringComputer Science EngineeringManipal Academy of Higher Education,N/A,Provided by university,"20,971 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/303310/earth-sciences-undergraduate-foundation-programme.html?ref=search_card,"Earth Sciences - Undergraduate Foundation ProgrammeEarth Sciences - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/427552/video-games-art-and-design-undergraduate-foundation-programme.html?ref=search_card,Video Games Art and Design - Undergraduate Foundation ProgrammeVideo Games Art and Design - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452546/robotics-engineering-undergraduate-foundation-programme.html?ref=search_card,Robotics Engineering - Undergraduate Foundation ProgrammeRobotics Engineering - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/303240/accounting-and-finance-undergraduate-foundation-programme.html?ref=search_card,"Accounting and Finance - Undergraduate Foundation ProgrammeAccounting and Finance - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/455293/primary-teaching.html?ref=search_card,Primary TeachingPrimary TeachingUniversity of Canterbury,N/A,Provided by university,"3,081,723 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/421399/education-and-psychology-undergraduate-foundation-programme.html?ref=search_card,Education and Psychology - Undergraduate Foundation ProgrammeEducation and Psychology - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,498,641 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/137728/biomedical-science.html?ref=search_card,Biomedical ScienceBiomedical ScienceTrent University,N/A,,"3,587,311 NPR / year",Peterborough,Canada,4 years
https://www.bachelorsportal.com/studies/483921/bachelor-of-business.html?ref=search_card,Bachelor of Business (Human Resource Management Major)Bachelor of Business (Human Resource Management Major)Victoria University,Bachelor,Provided by university,"3,807,123 NPR / year",Melbourne,Australia,3 years
https://www.bachelorsportal.com/studies/180717/occupational-therapy.html?ref=search_card,Occupational TherapyOccupational TherapyManipal Academy of Higher Education,N/A,Provided by university,"1,000,960 NPR / year",Manipal,India,4½ years
https://www.bachelorsportal.com/studies/319960/accounting.html?ref=search_card,AccountingAccountingUniversity of Canterbury,N/A,Provided by university,"3,281,633 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/474499/mechatronics.html?ref=search_card,MechatronicsMechatronicsManipal Academy of Higher Education,N/A,,"1,700,513 NPR / year",Dubai,United Arab Emirates,4 years
https://www.bachelorsportal.com/studies/133808/audio-production.html?ref=search_card,Audio Production (Online)Audio Production (Online)Full Sail University,N/A,Provided by university,"9,069,403 NPR / year",Winter Park,United States,"1 year, 1 month"
https://www.bachelorsportal.com/studies/103764/financial-engineering.html?ref=search_card,Financial EngineeringFinancial EngineeringUniversity of Canterbury,N/A,Provided by university,"3,728,184 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/371428/data-science-for-responsible-business.html?ref=search_card,Data Science for Responsible Businessemlyon business school,N/A,,"2,622,613 NPR / year",Lyon,France,4 years
https://www.bachelorsportal.com/studies/319969/chemical-and-process-engineering.html?ref=search_card,Chemical and Process Engineering (Hons)Chemical and Process Engineering (Hons)University of Canterbury,N/A,Provided by university,"4,106,368 NPR / year",Christchurch,New Zealand,4 years
https://www.bachelorsportal.com/studies/425111/business-computing-and-entrepreneurship-undergraduate-foundation-programme.html?ref=search_card,"Business Computing and Entrepreneurship - Undergraduate Foundation ProgrammeBusiness Computing and Entrepreneurship - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/304916/business-administration-and-digital-innovation.html?ref=search_card,Business Administration and Digital InnovationGBSB Global Business School,N/A,,"2,414,194 NPR / year",Birkirkara,Malta,3 years
https://www.bachelorsportal.com/studies/427101/psychology-undergraduate-foundation-programme.html?ref=search_card,Psychology - Undergraduate Foundation ProgrammePsychology - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/21016/biomedical-sciences.html?ref=search_card,Biomedical SciencesBiomedical SciencesBrunel University of London,N/A,Provided by university,"4,959,908 NPR / year",London,United Kingdom,3 years
https://www.bachelorsportal.com/studies/491732/photography-undergraduate-foundation-programme.html?ref=search_card,Photography - Undergraduate Foundation ProgrammePhotography - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,498,641 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/482328/artificial-intelligence-for-business.html?ref=search_card,Artificial Intelligence for BusinessGBSB Global Business School,N/A,,"2,414,194 NPR / year",Madrid,Spain,3 years
https://www.bachelorsportal.com/studies/491746/medicine-and-surgery-medicine-undergraduate-foundation-programme.html?ref=search_card,Medicine and Surgery - Medicine Undergraduate Foundation ProgrammeMedicine and Surgery - Medicine Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"5,791,060 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/492324/geo-informatics.html?ref=search_card,Geo-InformaticsAmity University Noida,N/A,,"310,983 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/428480/biochemistry-undergraduate-foundation-programme.html?ref=search_card,Biochemistry - Undergraduate Foundation ProgrammeBiochemistry - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452548/mechanical-engineering-undergraduate-foundation-programme.html?ref=search_card,Mechanical Engineering - Undergraduate Foundation ProgrammeMechanical Engineering - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/304932/fashion-and-luxury-business.html?ref=search_card,Fashion and Luxury BusinessGBSB Global Business School,N/A,,"2,414,194 NPR / year",Birkirkara,Malta,3 years
https://www.bachelorsportal.com/studies/303245/economic-and-social-policy-undergraduate-foundation-programme.html?ref=search_card,"Economic and Social Policy - Undergraduate Foundation ProgrammeEconomic and Social Policy - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452704/global-law-university-of-london-international-foundation-programme.html?ref=search_card,Global Law - University of London International Foundation ProgrammeGlobal Law - University of London International Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/92654/agricultural-business.html?ref=search_card,Agricultural BusinessAgricultural BusinessColorado State University,N/A,Provided by university,"5,458,723 NPR / year",Fort Collins,United States,4 years
https://www.bachelorsportal.com/studies/70116/undergraduate-foundation-programme-life-sciences.html?ref=search_card,"Undergraduate Foundation Programme - Life SciencesUndergraduate Foundation Programme - Life SciencesBirkbeck, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/426001/undergraduate-foundation-programme-engineering-and-sciences.html?ref=search_card,Undergraduate Foundation Programme - Engineering and SciencesUndergraduate Foundation Programme - Engineering and SciencesRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
